reviewIndex,encodedSenderId,encodedTargetId,reviewContent,reviewRate,reviewType,DateTime
7035,5a4e2967c52120cd88c4e47af3a66599cb22d170f906c3e85a548c3c566ffd39,42ffd584847ff1d205af60f2bd5d16c815b06c4b3ff49fc1382a46e1aa5c6f77,근무 요청 날짜가 급하지 않아 인터뷰나 세부 사항은 정해지지 않았으나 친절히 응대해 주셨습니다.,4,interviewReview,2020/02/06 17:34
7036,2739242def6445d58b369575ac5c8dde9bd6037cc8dd740cf658b90160b9ad2d,78c057efb53471efb311f78d34242d4f320b8e51190c77beeb80b07468b809b1,어머님께서 전화 연락이 오셔서 서로 여러 가지로 이야기를 나누고 구 정 명절을 지나 다시 통화 후 면접과 채용을 결정하기로 해서 대기 중입니다.,4,interviewReview,2020/01/23 23:40
7037,dbec4e295cd7a26cca07fd1a890d38cff06b4d138c9c2446e2d1758577a5760d,e655a8800d50b4244bb64a79b3210f40a6e944fa269fadf5b4923faf316bb762,연결은 되지 않았지만 전화 인터뷰 상 친절하신 분이 신 것 같았습니다! 좋은 시터 분 만나셨길 바랍니다! 다음에 연이 된다면 뵙고 싶습니다:),4,interviewReview,2020/01/28 20:51
7038,c9ec1c81ec64c16e3a23a8fb5faea4fc953042fbd50348ed276ec4e4701813f0,65a1a26b91f6f92c34e788057169d587171396a6777937bc9f20d9d5f1c1f7f3,좋으신 분 같은데 조건이 서로 맞지 않았네요 아쉽습니다~,4,interviewReview,2020/01/24 10:39
7039,fea473b013432062f29fe5eec5b6c310d16b4057214352f3c2c6b69e00575052,968fe0599312da755526977e4021f2fd46908615c5e343b7d9309e1cb3d64cf7,가까운 거리였고 좋은 신분이 셨는데 제가 시간이 되지 않아 아쉬웠습니다.,4,interviewReview,2020/01/23 17:43
7040,912ad3fe648b7d46fc733302c61f0d3a06b575a4815434848bfecb84d8779d58,3ac962c2706f3d8d267b321d835fe865674e0ba89396691ce615d51dab3d8b7a,거리가 멀어서 뵙지 못했지만 꼭 만나고 싶은 선생님이셨어요.,4,interviewReview,2020/01/23 20:15
7041,4bb5286b83354fed8503d647650254f87b44b9000149784c5833724204f8ca23,f192dda832d5057ed56a5ae155507be1ade98b222a120a7fa753ef0c031f9bff,시간이 맞지 않아 다음을 기 약했습니다 좋은 시터님 만나세요!,4,interviewReview,2020/01/24 11:53
7042,93bf3f823fed816aba48567c6fc807f4005f3f9dc0f8ac867acc2e1b13344c43,0761c5212bc67dc0569282f7ca484004f6215ba0b3a1d6dda3941c060c1b3f5e,신청해주신 날짜와 맞지 않아 조율을 부탁드렸는데 나중에 사간이 맞을 때 연락 주신 다 하셨어요 기회가 닿았으면 좋겠습니다,4,interviewReview,2020/01/23 23:41
7043,8307b4832e716335ff00909ceafe5915cb1e941542e09ea0bda350f39181039c,4e0b921106cfb6d239781dd8c82594429b4665bb4d8e472491ff7edb07374740,시간 조율이 안 되어 아쉬웠습니다 좋은 인연 만나세요,4,interviewReview,2020/01/26 16:21
7044,2739242def6445d58b369575ac5c8dde9bd6037cc8dd740cf658b90160b9ad2d,2bbab2a928af5d678707668476ef952434f917b58e1f679638a8d5effba90c32,제가 지원 한 부분의 맘에 터를 구하셨다고 하셔서 가까운 위치에 있어 기대했는데 아쉽게도 채용되지 못했습니다.,4,interviewReview,2020/01/23 23:45
7045,350a8dcb17b32a0cfd156fe2f3d4860bcc3c5925dd8979bd0b9a9e65e7502750,a0b7b57c956ce018071be18905e363986b20a3dd7023ac808016fd8854810e6c,책을 굉장히 좋아하는 아이고 수줍음이 많은 아이였습니다. 두 분 부모님도 따뜻하고 예의 바르신 분들 같고 해서 함께 하고 싶었으나 더 좋은 분과 함께 하셔서 채용이 안 되었습니다. 다음에 기회가 된다면 함께 하고 싶습니다.,4,interviewReview,2020/01/24 9:16
7046,53dc134978be648c77997079a56a35179d8ed771a41fe53131be85299a052f39,7336e2d06f4e796fb9275578024ef8ccdaac86f980acc6902526dd01d3273e0f,원하는 시간 대가 맞지 않아 모시지 못했지만 친절하게 말씀해 주셨어요~ 다음에 기회 되면 뵙고 싶네요,4,interviewReview,2020/02/03 8:33
7047,656e426781f83d686c81b3e6ac3eda4b21ecdfb406114fc778bc9bf22f3496f4,27130a40320824b0faf91be40679da01cf259579fecd1b5dc76340550c3a933f,좋은 시터님과 매칭 되셨길 바랍니다~,4,interviewReview,2020/01/27 19:01
7048,c8d18a0f5c38dafe2ae9c6cc3e83c294ae01705175ac2831030557a75381affc,02858a026c1b2a7fb5241b89f61da2c4bb6a8986c21dbecd76f3e8d82c5cc982,전화 인터뷰했지만 시간이 맞지 않았습니다,4,interviewReview,2020/02/13 20:14
7049,ee49ca6d881cf5eda04311b5ad591704f6be6f1c99ee5a6e868d7567b96c6348,6727aa1eb3e160acc64e1a3e20cc39c27a04ad9a574b36cbe99c5b5c33d21348,문자로 수락 받고 인터뷰 시간 약속까지 했었는데 어머님께서 사정이 있어서 만 남은 아쉽게 이루어지지 않았어요. 직접 뵙지는 못하고 문자로 안내를 받았지만 친절하셨고 좋은 시터님 만나기를 바랍니다~,4,interviewReview,2020/01/24 14:34
7050,f70875039960c81c5c0b9bb7db08ae0a54e3164fecef8fd8e889d360c24b32b4,5d3e41ed1d8d3ca13ac7844b079cb503f024d81c68054fc7bc9b893dc536caef,지역이 너무 멀어서 채용하지 못했습니다..,4,interviewReview,2020/01/27 14:47
7051,85088a9986e87e109479058b6fc0286b0e08ce6831622c4ac0f489b9049fa712,76187d69bd38e375dcc3a8cd86f73a4369eafd7f63eb5d8ae4c8f74318c11739,장시간인 줄 알고 면접을 갔는데 어 머는 단시간을 원하시더라고 요 확인해보니 어머니 착 오로 시간 체크가 잘못돼있다는 걸 확인하시고 무척 미안해하셨어요 후,4,interviewReview,2020/02/02 22:27
7052,1fecfed8542d691ee38dd395d82900e9ef0629e80c578ef6d7d56bb3851c482c,cadcdb772634bfed825d3a784fff76a51a7155439f30a9f600f9d9b1f6ecd22c,아직 아무런 연락을 받지 못했습니다. 프로필에 있는 번호로 연락해주시면 됩니다.,4,interviewReview,2020/02/02 19:18
7053,8307b4832e716335ff00909ceafe5915cb1e941542e09ea0bda350f39181039c,d3ba5f16eb08a97afce56342f79ab89e18469bbaaeaddba1ee62649af3c54e2a,제가 원하는 조건이 아니라 매칭되지 않았지만 통화상으로는 젊고 센스 있어 보이셨습니다 좋은 인연 만나시길 바랄게요!,4,interviewReview,2020/01/26 16:23
7054,14e647552b1f8b93ab155864daadd53ac8b5735e1e6d444ce16e1f55d65fbefc,f1869d80471e85070959ab8c3b15c8f7cfc6cf5d5d76ee2557557f9fa37f17a7,아직 뵙진 못 했으나 좋은 분 같았어요~,4,interviewReview,2020/01/25 6:20
7055,67bd289fc722c4e7d7b31be3c72f0074905a9e25079643114843bbec111c3d35,5192cdae4a9811f9f7fdf943fc7ef910a4258cec4f7c5194b389d6a3074cd4cb,인터뷰는 잘 마쳤습니다. 아기가 신생아라서 신중하셨습니다. 약속에 대한 부분과 6개월 이상 오래 같이 하실 분을 생각하셨습니다. 그러나 코로나 바이러스로 인하여 잠정적으로 연기하시기로 했다고 문자로 연락을 주셨습니다. 아기가 면역력이 약하니 당연한 조치이신 것 같고요. 늘 건강하시고 **도 건강하게 성장하기를 기도하겠습니다.~,4,interviewReview,2020/02/08 21:24
7056,afbc6b3659fb7326eb658faeb37b81d9e35d14820f4b037e1f753dad862a98ab,91ce16a0130b3988ee184fa9fdac8049219698e6f34f4a23d9c8012b58002bd3,시간과 일정이 맞지 않아 돌봄이 이루어지지 않았어요 다음 기회가 되면 꼭 만나 뵙길 바라 요~,4,interviewReview,2020/02/17 12:46
7057,4b3d7f8ac4c6f93e64f813139de1f3b91748919e4fd6c10a823a4040667b7059,4e92a14278adf842bfd8e392ac5bbdf3a9f55439caeb1396d38f78672ce9f9ea,함께 하지 못하게 되어 정말 아쉽습니다.,4,interviewReview,2020/02/04 14:49
7058,77392e1a868a5f5e4aa32f5cef686dec773c5c2b04de72f00c18a42fb957643a,7a4f8bc3efc6a870e7594871eeb6d067c38c686100712d37380fa345ac47cc6b,먼저 연락이 닿은 시터 분과 함께 하기로 했다고 전화받았습니다. 그래도 그냥 지나치지 않고 연락 주셔서 감사했습니다. 다음에 기회가 되면 좋은 인연이 되길 바라겠습니다.,4,interviewReview,2020/01/28 13:28
7059,20a7aa8aa0be41a81f3a66551d95c8d641b01a45bbf1106cf7c469eb6cffaad5,74dd64b9240e6b226da280b1c13edcb1d32e8198dd9021b5e2cfa2c8579b727b,통화했을 때 수화기 넘어 들려오는 단정한 목소리와 사람을 편안하게 해 주셔서 너무 좋았어요. 아쉽게도 일정이 안 맞아 많이 아쉬워요. 좋은 분 만나시길 기도하겠습니다,4,interviewReview,2020/01/28 19:51
7060,af408336266f15119560a2ecdc34e4bfeb49a55db04dc87911d16cd9e0566158,d39925d6d0058cfa82dd3d6a80f34a541fdbcaf43bc48ce5c088c61dbb2f99a9,집에서 가깝고 너무 좋으신 분들 같았는데 먼저 돌보신 분이 계속 일하게 돼서 연이 안 되었습니다 아이한테는 좋은 일이 죠,4,interviewReview,2020/02/13 19:34
7061,8ddd2336f186009cd62ee09ce381ed9a919449b3874e2bfe3802a584816b0d16,074dd09100e6fe4d2f4ca088bd60475fcbd8b1a92651badb0712610c68200b9f,조건이 맞지 않아 연결되지 않았습니다. 빠르게 응답 주셔서 좋았습니다.,4,interviewReview,2020/01/24 20:14
7062,074dd09100e6fe4d2f4ca088bd60475fcbd8b1a92651badb0712610c68200b9f,8ddd2336f186009cd62ee09ce381ed9a919449b3874e2bfe3802a584816b0d16,차로 등 하원 시키는 조건을 말씀하셨으나 제가 운전하지 않기에 매칭되지 않았습니다 짧은 시간 전화 통화였으나 굉장히 예의 바르고 인성 좋으신 분 같은 느낌이 들었어요 같은 동네에 사시는 분이 전화 주셔서 반가웠어요 좋은 시터님 구하시기 바랄게요,4,interviewReview,2020/01/24 20:40
7063,90f29f1e91298c21bfe1190d7bf7bc714ae2275179500c35c4d1566369c9008d,62812a2c803f4b472d3276beaf2f63f19ce403c90586493c274cafe9b2b847e5,먼저 연락 주셔서 감사드리고 친절하게 응해주셔서 감사합니다 일정이 맞지 않아서 아쉽게 함께 하지 못하였지만 다음에 기회가 된다면 함께 하고 싶네요 ㅎㅎ 감사합니다??,4,interviewReview,2020/01/26 13:39
7064,8ddd2336f186009cd62ee09ce381ed9a919449b3874e2bfe3802a584816b0d16,5bf1649e98624a3c2692be949ceac5ad8c802423aa3e2132374812eaa64fbb15,기존에 하고 계시는 일과 시간 조율이 어려운 관계로 연결되지 않았습니다. 빠른 답장 주셔서 감사했습니다.,4,interviewReview,2020/01/24 20:50
7065,25ccca62a2e89728a1a93028499011b3b515b73a02cc36ed4a6ca23d2e205022,8bfff0c5d4ea3ab8662f598a26626fdab65c053e8743742d2e25fba70a9d044e,시간이 맞지 않아서 일을 하지 못하게 되었으나 좋은 시터 분 구하시길 바라요~!,4,interviewReview,2020/01/27 17:37
7066,d2eb17b9a8cfc09b351cc18bd92107aa4e7e328f7a7144822c84a4de4ad6e0cd,0363ba7ade1bfa33325cf53799239cedd5281df67349f57a9ac3314ddd386bbe,전화 인터뷰 시 정확하고 좋으신 분 같았습니다.,4,interviewReview,2020/01/28 0:02
7067,24d838f3bc7bae8fd2da9a61c91bd1a352fd8026ffea6504d2d131272442e9f5,0138a135a9687732409df28a60935588f01f4bfc9ff8c1b2685ac6a98184f763,인연이 되지 않았지만 행복하고 건강하게 자라길 바랍니다 감 기 조심하세요,4,interviewReview,2020/02/13 13:37
7068,86a5beb5e48542bd523be4dddc5b89a7e53a86dbf5f213f7172775706525617f,211b26098dfe4d494b221ce1f1013876f4ec55c85337d93bf466bba136174c4d,전화로 사전 양자 간에 환경을 조율하는 상담하다 여의치 않아 같이 못하게 되었습니다,4,interviewReview,2020/01/25 10:15
7069,ed2d0527fb000d5a0cd6a2e7f42959168cdee04d7655de8c6fb03058f95be7e3,71445a57f9026f1df8c36f02d857e549440c3f523067c0fbe927acb8f188bb25,아기들도 너무 이쁘고 인터뷰 차비까지 챙겨주시고 비 오는 날 택시가 안 잡혀 데려다 주 셨어요 ㅎㅎㅎ거리가 멀어 못하게 되어 아쉽네요,4,interviewReview,2020/01/27 22:33
7070,a1993ae0e7189f15907b7873ebc0c67ade3de1a909b7b27ffb18ef882de45398,2386abb056982699135506e17f5d9d481a6793d622e1930fa14763017ded94d1,저의 신청에 수락해주셨고 한 번의 통화 인터뷰가 있었습니다. 부부간 상의 후 연락 주신다고 하셨으나 그 후 연락을 주시 진 않았습니다. 가부 결정에 대한 답을 주셨으면 하는 아쉬움은 있으나 (어떤 결정이던 기다리게 되어서요) 통화는 친절하고 따뜻한 분위기로 진행되었던 것 같습니다. 좋은 시터 분과 인연이 되셨길 바람 합니다.,4,interviewReview,2020/01/30 17:56
7071,3e02e9e11fdd4f3fc914ee6e022903a0c56feb9b000339fd997d0c32c7235277,fb1fa91cbcb0f5f613610658868c93d1b103555c7d7452168d03896c0ef6fc8e,좋은 분이 신거 같은데 시터님 사정으로 채용은 못하게 되었습니다 ㅜㅜ,4,interviewReview,2020/01/27 9:22
7072,86a5beb5e48542bd523be4dddc5b89a7e53a86dbf5f213f7172775706525617f,211b26098dfe4d494b221ce1f1013876f4ec55c85337d93bf466bba136174c4d,감사합니다 사전에 환경을 서로 조율하며 맞지읺아 매칭이 안 되었습니다 20년 새해 복 많이 빚 으세요,4,interviewReview,2020/01/25 20:02
7073,04305db354ac6ddca35f6ee6c9730552eaf9cf0aefdc401c8db45ada9c1ff530,851582a9c2fa6a6cc910ee4fa3f3293aa7f8c83e43a398b747cad3692585b2ef,3월 스케줄이 확실치 않아 채용하지 못했습니다~ 잘 놀아주실 것 같았는데 아쉬워요~ ;;,4,interviewReview,2020/01/28 17:20
7074,51f5b0b23c203ffa24ba747ba9497530849392bf55cf8987523f1022c1230da7,6f3d5b589df9b9d6e17d01c1aa618f06fe027bc65c5c9f8564f1326abcf41c0b,상황이 맞지 않아 채용하지 못했습니다만 친절하고 꼼꼼히 전화 인터뷰에 응해 주셔서 감사했습니다~ 다음에 좋은 인연으로 뵙기를 바랍니다!,4,interviewReview,2020/01/29 18:39
7075,6736efbbb1d33d70f46318bf7f334fe4d6e11ed224d35cf635b3407518bb363e,c38f088fc6150480c00e674c0f82d866c23c0bee7feea89fa801b5ff6a37e246,대면 인터뷰는 하였으나 아직 채용 결정이 되지 않았어요,4,interviewReview,2020/01/30 11:17
7076,9b5bd367ace08b7b91f1f73ca3b8822d1bf0a0068cb2d1bd1679207391f70f4d,7d6ca4368c3e1ce8d51184ab18b39873d7b72f1c5c5a2d6dc6bb5088103079f9,인연이 안되어서 뵙지는 못했지만 매우 친절하시고 예의 바르신 분이세요.. 산후조리 잘하시고 다음에 뵐 수 있었으면 좋겠습니다,4,interviewReview,2020/02/09 18:37
7077,989bc7b6fbe768a48886c672c7cc640c612bb4a23fb5e8985c06e5e5fd9424fd,d234234d6ec7a2dcfe7ef72f87760eb07cc73bb8c669ddc04012775867111776,시간이 맞지 않아 채용되지 않았습니다~ 좋은 분 채용하시길 바랍니다~!!,4,interviewReview,2020/01/26 14:50
7078,39f32e4d3dc6891e0b1b86d2daa4a7ca65963f60e952a3c3c518817eaeac40fe,4e92a14278adf842bfd8e392ac5bbdf3a9f55439caeb1396d38f78672ce9f9ea,"인터뷰 신청해주셨는데, 제가 시간을 착각하여 혼란을 드렸습니다. 이번엔 시간이 안 맞았지만, 다음에 좋은 인연으로 만나 길 희망합니다.",4,interviewReview,2020/01/29 7:56
7079,b8208ea577f1c86d6359068d998c31bbc961641301518cec8aa2c3bef0c56591,33a6fac78331382c568cfa689dfae1b85c09bbc39471cc5dbaec97adcf6f6e62,코로나로 인해 만나 뵙지 못해 아쉬워요~ 기회 되면 뵐 수 있게 되기를 바랍니 당 ㅎㅎ :),4,interviewReview,2020/02/12 19:36
7080,1477bc245c474ee3f9bbd38e19a2619ee83214be72b7eb11f4f50851c1f9e75f,4c9a29df49066d98af9f7f4705decbc51bc7e38880b43db8299dbf81ef521a92,다른 분과 매칭이 이미 되셨어요~ 아쉽습니다..,4,interviewReview,2020/01/27 12:02
7081,86a5beb5e48542bd523be4dddc5b89a7e53a86dbf5f213f7172775706525617f,3a57d0304b78b439a865e981043601315a1ce2ec1d70189b64bebfe16592141d,"회사 근무 일지 변경으로 일정이 불분명해져서 다음 기약으로 채용 불발,,,",4,interviewReview,2020/01/26 22:25
7082,d3d4a0629c732ef125c96fe2234b768d878f490894823bfb051690d2ffc9e927,5bc938254c524cf26ecf6d4a30ef87af44880dfbb6d0c4b64dcfd63635318ef0,좋은 분이지만 경험이 아쉬웠어요~ 예의 바르고 좋은 분입니다,4,interviewReview,2020/01/27 21:17
7083,42ffd584847ff1d205af60f2bd5d16c815b06c4b3ff49fc1382a46e1aa5c6f77,caeb568b1bde95a8676bc0280818296b8603ddcd83529a8c7bdc4c46f947ed90,아직 시작 기간이 되질 않아 인터뷰만 했는데 적극적인 성격이 좋았어요 성실히 임하셨고요 절대 부적절한 일은 보이지 않았어요,4,interviewReview,2020/02/02 19:15
7084,bb15c7a253d2f8f19adb2f22e22d94499a87bdf9e9b3ff9724882e31d09723cf,39826cf44dea7fe232ea5d9dad0bb71ff87eef165ddb6e83c80c82c205b3b746,다른 분을 채용하게 되어 연락드리지 않았습니다.,4,interviewReview,2020/01/29 12:24
7085,51f5b0b23c203ffa24ba747ba9497530849392bf55cf8987523f1022c1230da7,a48d1baa638a818b347d22d56edcf7d146496860f21026d48f312b3ccf709dab,상황이 맞지 않아 채용하지 못했습니다만 친절하고 꼼꼼히 전화 인터뷰에 응해 주셔서 감사했습니다~ 다음에 좋은 인연으로 뵙기를 바랍니다!,4,interviewReview,2020/01/29 18:39
7086,06bc915cff3b5d628501b4e792451a54a39cbcdd19143531ecb0f452679f5bde,1477bc245c474ee3f9bbd38e19a2619ee83214be72b7eb11f4f50851c1f9e75f,최근 영아 돌봄 경험이 있는 분을 원하셔서 저와 맞지 않으셨어요. 좋은 시터 분과 인연 되시길 바랍니다.,4,interviewReview,2020/01/27 11:47
7087,1477bc245c474ee3f9bbd38e19a2619ee83214be72b7eb11f4f50851c1f9e75f,06bc915cff3b5d628501b4e792451a54a39cbcdd19143531ecb0f452679f5bde,조건이 맞지 않았어요~ 아쉽습니다..,4,interviewReview,2020/01/27 11:48
7088,51f5b0b23c203ffa24ba747ba9497530849392bf55cf8987523f1022c1230da7,5fa74c2414265813240b95c1559bbc0f13215beda6639354b1da1d99a18d915f,상황이 맞지 않아 채용하지 못했습니다만 친절하고 꼼꼼히 전화 인터뷰에 응해 주셔서 감사했습니다~ 다음에 좋은 인연으로 뵙기를 바랍니다!,4,interviewReview,2020/01/29 18:39
7089,1c17e2c842f579397954a9104eb3df88128a08ad5bcca0260a3d17a1a9eef07b,e1a687a8e014860aaad7a78d06ad113be5398622c5cd5413d9251f4443fff4a2,서로가 시간이 맞지 않아서 연결되지 않았지만 배려심과 좋으신 분들 같았습니다. 좋은 선생님과 연결되셨을 거라 생각됩니다,4,interviewReview,2020/01/28 1:24
7090,b92cd6c5d2da0051097e27abdcfc6f9299f5852149cad47b8f936889d2160ba4,1a2701c1e10214429e89cf678cb6d88d1e66faf1862dda998d74e664d0292895,문자로 인터뷰하였습니다. 시간이 조율이 되지 않아 아이를 만나보지 못했습니다.,4,interviewReview,2020/02/02 14:19
7091,cc704ddfd2920abb4e21d7489b28d09dda2c9e186477647dfbfe5fc2d58fbfcb,03d3e5c22c0d5f85bfdeed028df23fc1c5d46c2fc693e3cacb3bb9292306ea03,제게 인터뷰 지원해 주셔서 감사해요 어머니 ~ 어머님 계획과 제시간이 잘 맞지 않아 연결되지는 않았지만 담에 인연 닿기를 기원합니다. 좋은 시터 분 만나기를 기원합니다. 새해 복 많이 받으세요 어머니♡,4,interviewReview,2020/01/27 18:43
7092,3ac962c2706f3d8d267b321d835fe865674e0ba89396691ce615d51dab3d8b7a,2c7109c7248fee9004bf56ac73e8042864d4c501b2a51a9fd5b820b4707b1ade,좋아 시간이 안 맞아서 일을 하지 않았습니다 다음 기회가 되면 뵙겠습니다,4,interviewReview,2020/01/28 15:29
7093,18e2314566857f2f88a7078c1a3b98e45603e314945cd41e33385912d829fea8,6f02097b52d3ea5f1452b0230ec3cd2288a2f76125a922752d4eeab826e40be3,중국인들이신데 언행이 참 예쁘신 부모님들을 만났으나 장기 돌봄을 원하시는데 3월부터 학교로 돌아가야 해서 아쉽게도 매칭되지 못했습니다 ~,4,interviewReview,2020/01/30 11:31
7094,3ac962c2706f3d8d267b321d835fe865674e0ba89396691ce615d51dab3d8b7a,7a64da64ba206b3f222d0f73bfd1238fd0217b4bdcdf7c2a31750450ea2396d0,수락을 하셨으나 연락을 하지 않으셨습니다,4,interviewReview,2020/01/28 15:33
7095,95705062edc17cef802644a448b599aefff9c3ec8e8541d8dc9ebef5f5e3fcd2,bd585ba17fa2b43e2121f72bdb197a20cf1c4d217c122880ab4b201221613a26,통화 후 다음 주 오시기로 했어요. 싹싹하게 잘 대해주셨고 기대됩니다,4,interviewReview,2020/01/30 20:18
7096,97025748e92a5dd822e27b0e2312d4f7341d5be3e4c2c0520b7eb97bc71cddb5,12fabd441101b3a72edf781f4e0d338b9e27b6acf93d5f829d454b8a207cf9c9,이미 채용되셨다고 해서 못 뵈었네요 ; 아쉽습니다,4,interviewReview,2020/02/03 23:23
7097,7f89bf69a74780683a89693ae0f0473568a614b9205a9caca31726aad3d99865,7a8f3527293a5d402ace996ca575fc0b22c382623945be8cc09384bc9ad132e9,돌봄 시간이 서로 맞지 않아 인터뷰 진행을 하지 않았습니다.,4,interviewReview,2020/01/28 15:05
7098,7a8f3527293a5d402ace996ca575fc0b22c382623945be8cc09384bc9ad132e9,7f89bf69a74780683a89693ae0f0473568a614b9205a9caca31726aad3d99865,일정이 맞지 않아 아쉽게도 취소되었습니다,4,interviewReview,2020/01/28 21:17
7099,dbec4e295cd7a26cca07fd1a890d38cff06b4d138c9c2446e2d1758577a5760d,6f2aa428c3f021883688203cc28b347ebc516026a9f4561df279d7b7a2d96b64,신청해주셨지만 아쉽게도 연결되지 않았습니다 좋은 시터 분 만나셨길 바랍니다~!,4,interviewReview,2020/01/28 20:47
7100,39c0fb0e1c37e9f757bb9019f8b1fc3d79a0993b4de7718bf7eb37e8c90451d3,63d7598bc4ab98b1794324c7f395cc146883b830513b417f6f8feba1194912e7,부모님이 원하시는 시간이 맞지 않아 채용되지 못했습니다. 좋은 인연으로 뵙겠습니다!,4,interviewReview,2020/02/02 8:41
7101,c7213f1bcd871961559bb3ff2b1d2b4b1278f1b399635d1936eaf70f54327d54,d1b6176033643ceb6df54d922836b8a16a83ce8269c900618a3ae1bf676c2881,좋은 분이 신거 같고 아이도 스스로 잘 할 거 같았습니다 그런데 이른 시간에 저희 집에서 많이 걸어가야 할 거 같아서 못하게 되었습니다 좋은 분 만나서 아이와 엄마가 모두 편안하고 행복하기를 바랍니다 감사합니다~,4,interviewReview,2020/01/30 9:54
7102,12d876413e15e92bf9e0ea0eb3b55c358d67e6a0a6360364e26c98b1ee512131,f07b1782da9d761ab5ffe0e3255ebab925e004291ff90056e64dd3770aa97eef,아이들 키워본 경험도 많으시고 친절하셨어요. 시간이 맞지 않아 함께 하지 못했어요,4,interviewReview,2020/02/11 9:35
7103,f07b1782da9d761ab5ffe0e3255ebab925e004291ff90056e64dd3770aa97eef,12d876413e15e92bf9e0ea0eb3b55c358d67e6a0a6360364e26c98b1ee512131,제가 시간이 잘 안 맞아서 다른 분을 채용하셨습니다.,4,interviewReview,2020/02/11 2:39
7104,e2937d4373bf7035ca8a50b2f2852d2041b10732cf8fb5aac1b0724c478230fa,a177afdb9ee08045372913b287db553e59b618cfe5d5335eb02924e2c25ae0da,저와 시간이 안 맞아 돌봄이 이루어지지 않았습니다 다른 분이랑 하셨다고 연락 왔어요,4,interviewReview,2020/02/16 17:11
7105,90f29f1e91298c21bfe1190d7bf7bc714ae2275179500c35c4d1566369c9008d,b01850c0e952a11702887845ea04c2cd47857b20ce75e3ff34cc03cc6d7f268e,먼저 연락 주셔서 감사드리고 친절하게 응해주셔서 감사합니다 일정이 맞지 않아서 아쉽게 함께 하지 못하였지만 다음에 기회가 된다면 함께 하고 싶네요 ㅎㅎ 감사합니다??,4,interviewReview,2020/01/30 23:44
7106,da5ee2deeca6d050d102411fe299e4971977efb3b03a0b9be52696192f3671b3,823f8bf29ff300602cb3510eb1c6cd98fc6619f3adbbd020aeb74835908557c4,아이 어머님과 전화 통화를 했습니다. 너무나 부드럽고 편하게 말씀도 주시고 구인 의사를 주셨고 저도 남자아이를 키워본 터라 서로 잘 맞을 것 같았는데 아쉽게도 제가 먼저 구직이 이루어져서 아쉽지만 담 기회로... 더 좋으신 시터 분 만나시길 바랍니다.,4,interviewReview,2020/02/11 0:54
7107,84833063d9c83e2f804ca858e24730ad1c729acbeb5e0f7adcaca7d80a7caa02,2e32392e49e57dc73cd21e04141badfbe984d317756ff65ae4de9150795ef23b,신생아를 돌 본 경험 부족으로 아쉽게도 채용되지 못했습니다.,4,interviewReview,2020/01/30 14:43
7108,2e32392e49e57dc73cd21e04141badfbe984d317756ff65ae4de9150795ef23b,84833063d9c83e2f804ca858e24730ad1c729acbeb5e0f7adcaca7d80a7caa02,저희 아가같이 50일 무렵 된 아가를 케어를 해보시지 않으셨다고 말씀하셔서 매칭되지 못했어요 :) 좋은 분 만나시길 바라요!,4,interviewReview,2020/01/30 14:45
7109,ccf25ed65a999d044ab073e85b15ea1a9fdede254c3d3b1c5b2afddf87f26aa4,299c0366a2a065c7f607f1f7cdc34a6b05b8c73416c98fd56b4952d47a2b97e6,시간이 안 맞아서 채용하지 못했습니다 문자에 답은 없었습니다,4,interviewReview,2020/02/03 16:00
7110,62db82e64b999d9ec5a59753047ecc3108d95e2c774d74c066e340c7eabd534f,e513eaef1600ba89e54f4882dd0d26ea90bc0044a6ccd6ec4eccd4c8fb67dde2,수락을 해야 연락처를 알 수 있어 수락을 눌렀는데.. 먼저 연락이 닿은 분이 아기를 봐주시기로 하여 따로 연락을 못 드렸습니다. 좋은 분이 신거 같은데 아쉽네요.. 다시 인연이 닿음 좋겠습니다:),4,interviewReview,2020/01/29 20:08
7111,83801ec01bc5ceca2b2f130c49e325efcf94f36c60a7d03faff2725aa3709480,3a1a1241b074972c1dc4967ed5789bab6cb70c6d8fb631313ce5b2ca1efdf4d8,인터뷰 후 채용된 걸로 생각하고 기다리고 있었는데 집에서 가까운 분으로 결정하셨다고 하시네요~아쉽지만 예쁜 아기와 늘 행복하시길 바랍니다,4,interviewReview,2020/01/30 13:35
7112,6559d8caefe3d38d0ad455b8a072bb5a11da31ac19da7affad563fc4d0aff0ef,9e62b4473c0c5182029a913ccb581ddccdfcaba03b65d4c5f48b4a2940ebacdf,시간대가 맞지 않아서 아쉬웠습니다 다음번에 시간대가 맞음 같이 하고 싶어요,4,interviewReview,2020/01/29 11:52
7113,a9c8a77cea12316277dcdd4f19ae9f0bb1fa990d25219a54d79a03d03c3bab53,060598b1e986835301fa86e9cafb6f47396f009fd2ce01ed27b70d37c44db2a2,문자 시 대답 빨리 주시고 했어요 기한이 안 맞아 채용까지 못 가겠어요,4,interviewReview,2020/01/31 15:22
7114,bcfe3d337b5afe25500b9ccf4bd8979733f3fabc7e650d86bb32e29d544ce84d,f2cfc9d46f8804bd583216439d83c2d51c5b286f6a0c72e8494ba0c20371c786,아쉽게도 제가 아니더라도 좋은 시터 찾으셨으면 해요~,4,interviewReview,2020/02/04 16:52
